accident_year,sex_ofcasualty,age_band_casualty,pedestrian_location,pedestrian_movement,casualty_severity,local_authority_ons_district,casualty_count
2016,Male,66-75,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000005,3
2016,Male,66-75,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000020,6
2016,Male,66-75,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000022,6
2016,Male,66-75,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000025,6
2016,Male,66-75,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000033,6
2016,Male,66-75,Crossing within 50m of crossing,Crossing from offside - masked,Serious,E09000004,6
2016,Male,66-75,Crossing within 50m of crossing,Crossing from offside,Slight,E09000005,3
2016,Male,66-75,Crossing within 50m of crossing,Crossing from offside,Slight,E09000008,6
2016,Male,66-75,In carriageway, not crossing,Serious,E09000018,6
2016,Male,66-75,In carriageway, not crossing,Slight,E09000012,6
2016,Male,66-75,In carriageway, not crossing,Slight,E09000020,6
2016,Male,66-75,In carriageway, not crossing,Slight,E09000030,6
2016,Male,66-75,In centre of carriageway,Crossing from nearside,Slight,E09000026,6
2016,Male,66-75,On footway or verge,Unknown or other,Slight,E09000015,12
2016,Male,66-75,On footway or verge,Unknown or other,Slight,E09000017,6
2016,Male,66-75,On footway or verge,Unknown or other,Slight,E09000018,6
2016,Male,66-75,Unknown or other,Unknown or other,Slight,E09000003,6
2016,Male,66-75,Unknown or other,Unknown or other,Slight,E09000006,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000011,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000017,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000018,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000025,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Serious,E09000003,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Serious,E09000023,3
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Serious,E09000032,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000003,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000004,12
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000006,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000008,12
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000009,3
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000011,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000014,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000015,12
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000016,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000020,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000022,12
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000028,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000031,18
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000032,6
2016,Male,Over 75,Crossing elsewhere,Crossing from nearside,Slight,E09000033,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside - masked,Slight,E09000009,3
2016,Male,Over 75,Crossing elsewhere,Crossing from offside - masked,Slight,E09000011,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside - masked,Slight,E09000020,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside - masked,Slight,E09000029,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside - masked,Slight,E09000033,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Fatal,E09000013,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Fatal,E09000023,3
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Serious,E09000009,3
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Serious,E09000022,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Slight,E09000004,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Slight,E09000008,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Slight,E09000009,3
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Slight,E09000010,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Slight,E09000014,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Slight,E09000015,12
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Slight,E09000017,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Slight,E09000026,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Slight,E09000030,6
2016,Male,Over 75,Crossing elsewhere,Crossing from offside,Slight,E09000033,6
2016,Male,Over 75,Crossing elsewhere,Unknown or other,Fatal,E09000018,6
2016,Male,Over 75,Crossing elsewhere,Unknown or other,Slight,E09000009,3
2016,Male,Over 75,Crossing elsewhere,Unknown or other,Slight,E09000012,6
2016,Male,Over 75,Crossing elsewhere,Unknown or other,Slight,E09000029,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside - masked,Serious,E09000023,3
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Fatal,E09000013,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Fatal,E09000026,12
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000007,3
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000017,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Serious,E09000020,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000006,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000008,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000010,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000012,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000017,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000018,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000019,3
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000023,3
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000025,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000032,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000003,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from offside,Serious,E09000027,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000006,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000013,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000014,6
2016,Male,Over 75,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000029,6
2016,Male,Over 75,Crossing on pedestrian crossing,Unknown or other,Slight,E09000009,3
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from nearside - masked,Serious,E09000009,3
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from nearside - masked,Serious,E09000032,6
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000005,3
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000023,3
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000005,3
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000015,6
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000025,6
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000026,6
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from nearside,Slight,E09000028,6
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from offside - masked,Slight,E09000025,6
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from offside,Serious,E09000033,6
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from offside,Slight,E09000005,3
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from offside,Slight,E09000012,6
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from offside,Slight,E09000013,6
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from offside,Slight,E09000022,6
2016,Male,Over 75,Crossing within 50m of crossing,Crossing from offside,Slight,E09000027,6
2016,Male,Over 75,Crossing within 50m of crossing,Unknown or other,Slight,E09000014,6
2016,Male,Over 75,In carriageway, not crossing,Serious,E09000016,6
2016,Male,Over 75,In carriageway, not crossing,Slight,E09000002,6
2016,Male,Over 75,In centre of carriageway,Crossing from nearside,Serious,E09000006,6
2016,Male,Over 75,In centre of carriageway,Crossing from nearside,Serious,E09000009,3
2016,Male,Over 75,In centre of carriageway,Unknown or other,Slight,E09000008,6
2016,Male,Over 75,On footway or verge,Unknown or other,Serious,E09000013,6
2016,Male,Over 75,On footway or verge,Unknown or other,Serious,E09000029,6
2016,Male,Over 75,On footway or verge,Unknown or other,Slight,E09000011,6
2016,Male,Over 75,Unknown or other,Crossing from nearside - masked,Slight,E09000028,6
2016,Male,Over 75,Unknown or other,Crossing from nearside,Fatal,E09000033,6
2016,Male,Over 75,Unknown or other,Crossing from offside,Fatal,E09000033,6
2016,Male,Over 75,Unknown or other,Unknown or other,Serious,E09000006,6
2016,Male,Over 75,Unknown or other,Unknown or other,Slight,E09000012,6
2016,Male,Over 75,Unknown or other,Unknown or other,Slight,E09000014,6
2016,Male,Over 75,Unknown or other,Unknown or other,Slight,E09000029,6
2016,Male,Over 75,Unknown or other,Unknown or other,Slight,E09000030,6
2016,Male,Over 75,Unknown or other,Unknown or other,Slight,E09000033,6
2016,Male,Unknown,Crossing elsewhere,Crossing from nearside - masked,Serious,E09000023,3
2016,Male,Unknown,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000002,6
2016,Male,Unknown,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000006,6
2016,Male,Unknown,Crossing elsewhere,Crossing from nearside,Serious,E09000009,3
2016,Male,Unknown,Crossing elsewhere,Crossing from nearside,Slight,E09000009,3
2016,Male,Unknown,Crossing elsewhere,Crossing from nearside,Slight,E09000022,6
2016,Male,Unknown,Crossing elsewhere,Crossing from nearside,Slight,E09000023,3
2016,Male,Unknown,Crossing elsewhere,Crossing from nearside,Slight,E09000031,6
2016,Male,Unknown,Crossing elsewhere,Crossing from nearside,Slight,E09000033,6
2016,Male,Unknown,Crossing elsewhere,Crossing from offside - masked,Slight,E09000010,6
2016,Male,Unknown,Crossing elsewhere,Crossing from offside - masked,Slight,E09000022,6
2016,Male,Unknown,Crossing elsewhere,Crossing from offside - masked,Slight,E09000032,6
2016,Male,Unknown,Crossing elsewhere,Crossing from offside,Serious,E09000010,6
2016,Male,Unknown,Crossing elsewhere,Crossing from offside,Slight,E09000018,6
2016,Male,Unknown,Crossing elsewhere,Unknown or other,Slight,E09000008,6
2016,Male,Unknown,Crossing elsewhere,Unknown or other,Slight,E09000031,6
2016,Male,Unknown,Crossing in zig-zag approach,Crossing from nearside - masked,Slight,E09000019,3
2016,Male,Unknown,Crossing on pedestrian crossing,Crossing from nearside - masked,Serious,E09000022,6
2016,Male,Unknown,Crossing on pedestrian crossing,Crossing from nearside - masked,Slight,E09000018,6
2016,Male,Unknown,Crossing on pedestrian crossing,Crossing from nearside - masked,Slight,E09000019,3
2016,Male,Unknown,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000003,6
2016,Male,Unknown,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000013,6
2016,Male,Unknown,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000022,6
2016,Male,Unknown,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000028,6
2016,Male,Unknown,Crossing within 50m of crossing,Crossing from offside,Slight,E09000032,6
2016,Male,Unknown,In carriageway, not crossing,Slight,E09000008,6
2016,Male,Unknown,In carriageway, not crossing,Slight,E09000030,12
2016,Male,Unknown,In carriageway, not crossing,Slight,E09000031,6
2016,Male,Unknown,On footway or verge,Unknown or other,Serious,E09000013,12
2016,Male,Unknown,On footway or verge,Unknown or other,Slight,E09000016,6
2016,Male,Unknown,Unknown or other,Crossing from nearside,Slight,E09000003,6
2016,Male,Unknown,Unknown or other,Crossing from offside,Slight,E09000010,6
2016,Male,Unknown,Unknown or other,Unknown or other,Slight,E09000009,3
2016,Male,Unknown,Unknown or other,Unknown or other,Slight,E09000023,3
2017,Female,0-5,Crossing elsewhere,Crossing from nearside - masked,Serious,E09000008,6
2017,Female,0-5,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000002,6
2017,Female,0-5,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000003,6
2017,Female,0-5,Crossing elsewhere,Crossing from nearside - masked,Slight,E09000028,6
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000004,6
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000007,3
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000008,12
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000009,3
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000010,6
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000012,6
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000021,6
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000022,12
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000026,6
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000030,6
2017,Female,0-5,Crossing elsewhere,Crossing from nearside,Slight,E09000031,12
2017,Female,0-5,Crossing elsewhere,Crossing from offside - masked,Serious,E09000029,6
2017,Female,0-5,Crossing elsewhere,Crossing from offside - masked,Slight,E09000018,6
2017,Female,0-5,Crossing elsewhere,Crossing from offside,Serious,E09000013,12
2017,Female,0-5,Crossing elsewhere,Crossing from offside,Slight,E09000008,6
2017,Female,0-5,Crossing elsewhere,Crossing from offside,Slight,E09000010,6
2017,Female,0-5,Crossing elsewhere,Crossing from offside,Slight,E09000012,6
2017,Female,0-5,Crossing elsewhere,Crossing from offside,Slight,E09000020,6
2017,Female,0-5,Crossing elsewhere,Crossing from offside,Slight,E09000022,6
2017,Female,0-5,Crossing elsewhere,Crossing from offside,Slight,E09000023,3
2017,Female,0-5,Crossing elsewhere,Crossing from offside,Slight,E09000031,6
2017,Female,0-5,Crossing elsewhere,Unknown or other,Slight,E09000004,6
2017,Female,0-5,Crossing elsewhere,Unknown or other,Slight,E09000005,3
2017,Female,0-5,Crossing elsewhere,Unknown or other,Slight,E09000006,6
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from nearside - masked,Slight,E09000014,6
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000010,6
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000012,6
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from nearside,Slight,E09000014,6
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from offside - masked,Slight,E09000021,6
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000007,3
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000008,6
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000016,6
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000023,6
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000024,3
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000026,6
2017,Female,0-5,Crossing on pedestrian crossing,Crossing from offside,Slight,E09000028,6
2017,Female,0-5,Crossing on pedestrian crossing,Unknown or other,Slight,E09000018,6
2017,Female,0-5,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000002,6
2017,Female,0-5,Crossing within 50m of crossing,Crossing from nearside - masked,Slight,E09000007,3
2017,Female,0-5,In carriageway, not crossing,Slight,E09000008,6
2017,Female,0-5,In carriageway, not crossing,Slight,E09000013,6
2017,Female,0-5,In carriageway, not crossing,Slight,E09000032,6
2017,Female,0-5,In centre of carriageway,Crossing from nearside - masked,Slight,E09000016,6
2017,Female,0-5,In centre of carriageway,Crossing from nearside,Slight,E09000006,12
